Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,113.0,110.8499984741211,111.62999725341797,112.58000183105469,5898800.0,95.48141479492188
2015-01-05,111.19999694824219,107.44000244140625,110.95999908447266,108.08000183105469,11758100.0,91.66488647460938
2015-01-06,109.0199966430664,106.4800033569336,107.87000274658203,108.02999877929688,11591600.0,91.62247467041016
2015-01-07,109.7300033569336,107.51000213623047,109.25,107.94000244140625,10353800.0,91.546142578125
2015-01-08,110.44000244140625,108.5999984741211,109.19000244140625,110.41000366210938,8650800.0,93.64100646972656
2015-01-09,110.22000122070312,107.66999816894531,110.13999938964844,108.20999908447266,9561300.0,91.77513122558594
2015-01-12,107.47000122070312,105.55999755859375,107.47000122070312,105.87999725341797,8912300.0,89.79900360107422
2015-01-13,107.66000366210938,103.19000244140625,106.91999816894531,104.19999694824219,13277700.0,88.37417602539062
2015-01-14,104.41000366210938,101.83000183105469,103.19999694824219,103.9000015258789,14116900.0,88.1197280883789
2015-01-15,104.94000244140625,102.52999877929688,103.9000015258789,102.66999816894531,9664600.0,87.07654571533203
2015-01-16,105.13999938964844,102.47000122070312,102.47000122070312,105.12000274658203,12604600.0,89.15444946289062
2015-01-20,106.58000183105469,103.80999755859375,104.55999755859375,106.47000122070312,9816500.0,90.29940795898438
2015-01-21,108.2699966430664,106.3499984741211,106.79000091552734,108.16000366210938,8271000.0,91.73273468017578
2015-01-22,109.12000274658203,106.98999786376953,108.76000213623047,108.91999816894531,7471100.0,92.37730407714844
2015-01-23,108.75,106.7300033569336,108.22000122070312,106.8499984741211,7766700.0,90.62169647216797
2015-01-26,109.3499984741211,106.31999969482422,107.22000122070312,108.87999725341797,7670500.0,92.34336853027344
2015-01-27,108.80999755859375,107.62999725341797,108.11000061035156,108.26000213623047,6388700.0,91.81754302978516
2015-01-28,108.16999816894531,103.41999816894531,108.16000366210938,103.70999908447266,10526500.0,87.9585952758789
2015-01-29,104.62999725341797,101.66000366210938,104.23999786376953,103.0,13994400.0,87.35643768310547
2015-01-30,103.27999877929688,98.87999725341797,101.5999984741211,102.52999877929688,20584700.0,86.95781707763672
2015-02-02,106.12999725341797,102.97000122070312,103.9800033569336,106.05999755859375,11537600.0,89.95166015625
2015-02-03,110.11000061035156,107.66999816894531,107.69999694824219,109.52999877929688,14118400.0,92.8946533203125
2015-02-04,109.27999877929688,107.38999938964844,108.48999786376953,108.3499984741211,10176000.0,91.89389038085938
2015-02-05,110.11000061035156,108.56999969482422,109.56999969482422,109.30999755859375,7533300.0,92.70806884765625
2015-02-06,110.45999908447266,109.11000061035156,109.66000366210938,109.61000061035156,7579100.0,92.9625015258789
2015-02-09,111.5,109.6500015258789,109.83999633789062,110.43000030517578,6403000.0,93.657958984375
2015-02-10,110.62000274658203,108.08999633789062,110.5199966430664,110.18000030517578,7033700.0,93.44593048095703
2015-02-11,110.18000030517578,108.29000091552734,108.9800033569336,109.9800033569336,8662000.0,93.27631378173828
2015-02-12,111.05000305175781,109.81999969482422,110.27999877929688,110.86000061035156,6618000.0,94.9463882446289
2015-02-13,112.83999633789062,111.0999984741211,111.3499984741211,112.77999877929688,7494400.0,96.59077453613281
2015-02-17,112.93000030517578,111.5199966430664,112.30999755859375,112.4000015258789,7097300.0,96.26534271240234
2015-02-18,111.6500015258789,110.37000274658203,111.25,110.44000244140625,6885100.0,94.586669921875
2015-02-19,109.58000183105469,107.23999786376953,108.19999694824219,108.3499984741211,9721100.0,92.79670715332031
2015-02-20,108.87000274658203,107.5,108.43000030517578,108.5999984741211,7610600.0,93.01080322265625
2015-02-23,108.5,107.3499984741211,107.79000091552734,107.86000061035156,6724000.0,92.37704467773438
2015-02-24,108.23999786376953,107.33999633789062,107.88999938964844,107.95999908447266,5684800.0,92.46268463134766
2015-02-25,108.77999877929688,107.76000213623047,108.12000274658203,108.58000183105469,4806500.0,92.9936752319336
2015-02-26,107.91999816894531,106.5999984741211,107.88999938964844,107.05999755859375,5903100.0,91.69186401367188
2015-02-27,107.7300033569336,106.56999969482422,107.5199966430664,106.68000030517578,6396500.0,91.36641693115234
2015-03-02,106.33999633789062,104.93000030517578,106.31999969482422,105.9000015258789,7343700.0,90.69837951660156
2015-03-03,106.22000122070312,104.80999755859375,105.87999725341797,105.16000366210938,6901200.0,90.06460571289062
2015-03-04,105.63999938964844,104.44000244140625,105.63999938964844,105.16000366210938,5768100.0,90.06460571289062
2015-03-05,105.30999755859375,104.33000183105469,105.01000213623047,104.7300033569336,5156900.0,89.69634246826172
2015-03-06,104.5199966430664,103.16999816894531,104.22000122070312,103.55000305175781,7213300.0,88.68571472167969
2015-03-09,105.62999725341797,103.5,103.5999984741211,103.94999694824219,7506200.0,89.02828216552734
2015-03-10,104.55000305175781,102.33000183105469,103.79000091552734,102.91000366210938,10661200.0,88.13758850097656
2015-03-11,103.88999938964844,102.44999694824219,103.5199966430664,103.54000091552734,8440700.0,88.6771469116211
2015-03-12,104.51000213623047,102.30000305175781,104.22000122070312,102.41999816894531,5900600.0,87.71792602539062
2015-03-13,101.83999633789062,100.66000366210938,101.83999633789062,101.62000274658203,8345200.0,87.03276824951172
2015-03-16,103.2699966430664,101.0,101.44000244140625,103.12999725341797,6780200.0,88.32600402832031
2015-03-17,103.55000305175781,102.0999984741211,102.30000305175781,103.16999816894531,7070400.0,88.36026000976562
2015-03-18,106.87999725341797,102.37000274658203,102.61000061035156,106.69999694824219,11038300.0,91.383544921875
2015-03-19,105.4000015258789,104.6500015258789,105.0999984741211,104.75,7841900.0,89.71347045898438
2015-03-20,107.26000213623047,105.11000061035156,105.29000091552734,107.02999877929688,14064900.0,91.66616821289062
2015-03-23,107.69000244140625,105.91999816894531,107.51000213623047,105.91999816894531,6770200.0,90.71549987792969
2015-03-24,106.19000244140625,104.16000366210938,105.91999816894531,104.19999694824219,6677800.0,89.24241638183594
2015-03-25,106.19999694824219,104.33000183105469,104.66000366210938,105.66999816894531,9169400.0,90.50141906738281
2015-03-26,106.5199966430664,104.16000366210938,106.27999877929688,105.25,7276900.0,90.14168548583984
2015-03-27,104.98999786376953,103.66999816894531,104.98999786376953,104.27999877929688,5718700.0,89.3109359741211
2015-03-30,107.20999908447266,104.97000122070312,104.97000122070312,106.9000015258789,7172400.0,91.55482482910156
2015-03-31,106.06999969482422,104.87999725341797,105.62000274658203,104.9800033569336,7254100.0,89.91045379638672
2015-04-01,106.22000122070312,104.5,105.7699966430664,104.79000091552734,7336600.0,89.74771881103516
2015-04-02,105.68000030517578,104.08000183105469,104.44999694824219,105.27999877929688,5123900.0,90.16737365722656
2015-04-06,107.86000061035156,105.22000122070312,106.02999877929688,106.91999816894531,6724000.0,91.57196807861328
2015-04-07,109.08999633789062,106.62000274658203,106.97000122070312,108.54000091552734,8536000.0,92.95943450927734
2015-04-08,108.91999816894531,106.5199966430664,108.86000061035156,106.66000366210938,7894800.0,91.34928894042969
2015-04-09,107.23999786376953,106.18000030517578,106.80000305175781,106.94999694824219,5760500.0,91.59765625
2015-04-10,107.66000366210938,106.80999755859375,107.47000122070312,106.91000366210938,5012200.0,91.56340789794922
2015-04-13,107.9000015258789,106.44000244140625,107.3499984741211,106.5,4307200.0,91.21224975585938
2015-04-14,109.08999633789062,107.26000213623047,107.69999694824219,108.83999633789062,6865000.0,93.21636199951172
2015-04-15,110.69000244140625,109.37999725341797,109.58999633789062,110.41000366210938,6704000.0,94.56099700927734
2015-04-16,110.94000244140625,109.0,109.9000015258789,110.16000366210938,5904200.0,94.34687805175781
2015-04-17,109.69000244140625,108.26000213623047,109.36000061035156,109.11000061035156,6548700.0,93.44759368896484
2015-04-20,111.70999908447266,109.55000305175781,109.56999969482422,110.29000091552734,7060400.0,94.45820617675781
2015-04-21,110.73999786376953,109.30999755859375,110.05000305175781,109.7300033569336,5674900.0,93.97859954833984
2015-04-22,110.44000244140625,109.20999908447266,110.05000305175781,109.5,5643100.0,93.78160858154297
2015-04-23,110.6500015258789,109.5999984741211,110.0,109.97000122070312,6940000.0,94.18415069580078
2015-04-24,110.04000091552734,109.02999877929688,109.66999816894531,109.87000274658203,4995000.0,94.09850311279297
2015-04-27,110.73999786376953,109.54000091552734,110.33999633789062,109.69999694824219,4858700.0,93.9529037475586
2015-04-28,111.23999786376953,109.6500015258789,110.05000305175781,111.12000274658203,5321600.0,95.1690673828125
2015-04-29,111.98999786376953,110.68000030517578,110.81999969482422,111.7300033569336,5665800.0,95.69151306152344
2015-04-30,112.19999694824219,110.44000244140625,112.04000091552734,111.05999755859375,6666800.0,95.11768341064453
2015-05-01,110.80000305175781,108.33999633789062,110.27999877929688,109.04000091552734,10362700.0,93.38764953613281
2015-05-04,109.41000366210938,107.98999786376953,109.37999725341797,108.31999969482422,7660100.0,92.77098846435547
2015-05-05,109.93000030517578,108.0,109.23999786376953,108.0,6463300.0,92.49694061279297
2015-05-06,109.52999877929688,107.30000305175781,109.23999786376953,107.94999694824219,5820400.0,92.45411682128906
2015-05-07,108.19999694824219,106.69000244140625,107.69000244140625,107.56999969482422,5798300.0,92.128662109375
2015-05-08,108.80000305175781,107.4000015258789,108.29000091552734,108.6500015258789,7078900.0,93.05362701416016
2015-05-11,108.69000244140625,107.30000305175781,108.6500015258789,107.36000061035156,6003600.0,91.94879913330078
2015-05-12,108.0,107.0999984741211,107.44000244140625,107.55999755859375,5026500.0,92.12008666992188
2015-05-13,108.47000122070312,107.30000305175781,107.9800033569336,107.69999694824219,5517600.0,92.23999786376953
2015-05-14,109.30000305175781,108.0199966430664,108.0199966430664,108.44999694824219,9751700.0,92.8823471069336
2015-05-15,108.33000183105469,106.94000244140625,107.20999908447266,108.02999877929688,5641600.0,93.44456481933594
2015-05-18,107.51000213623047,106.58000183105469,107.5,106.6500015258789,6364200.0,92.25088500976562
2015-05-19,106.30999755859375,105.0,106.05000305175781,105.0199966430664,7927600.0,90.8409652709961
2015-05-20,105.9000015258789,104.76000213623047,105.41999816894531,105.25,6521200.0,91.03990173339844
2015-05-21,106.2699966430664,105.30000305175781,105.97000122070312,105.48999786376953,6549300.0,91.24752044677734
2015-05-22,105.55000305175781,104.86000061035156,105.08999633789062,104.88999938964844,4717200.0,90.72853088378906
2015-05-26,104.44000244140625,102.93000030517578,104.22000122070312,103.29000091552734,8010200.0,89.34455108642578
2015-05-27,103.77999877929688,102.7300033569336,103.19999694824219,103.11000061035156,5857500.0,89.18885803222656
2015-05-28,103.41999816894531,102.37999725341797,102.95999908447266,103.23999786376953,5099900.0,89.30130004882812
2015-05-29,103.56999969482422,102.66999816894531,103.13999938964844,103.0,6651900.0,89.09368896484375
2015-06-01,103.75,102.48999786376953,103.47000122070312,102.62999725341797,5412400.0,88.77365112304688
2015-06-02,103.11000061035156,102.11000061035156,102.6500015258789,102.58000183105469,4992700.0,88.73039245605469
2015-06-03,103.37999725341797,102.12000274658203,102.4000015258789,102.16999816894531,5175700.0,88.3757553100586
2015-06-04,102.37000274658203,100.9800033569336,101.88999938964844,101.38999938964844,6896400.0,87.70106506347656
2015-06-05,103.0999984741211,100.98999786376953,101.18000030517578,101.58999633789062,6080900.0,87.87406158447266
2015-06-08,101.38999938964844,99.94999694824219,101.29000091552734,100.41999816894531,8163800.0,86.86202239990234
