Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,91.0,89.91999816894531,90.83999633789062,90.44000244140625,7251400.0,79.42039489746094
2015-01-05,91.0,89.8499984741211,90.2300033569336,90.01000213623047,8626100.0,79.04278564453125
2015-01-06,90.55999755859375,89.26000213623047,90.30999755859375,89.5999984741211,7791200.0,78.68275451660156
2015-01-07,90.37000274658203,89.55999755859375,89.94000244140625,90.06999969482422,5986600.0,79.09548950195312
2015-01-08,91.2300033569336,90.12999725341797,90.4800033569336,91.0999984741211,6823300.0,79.99996185302734
2015-01-09,91.18000030517578,90.12000274658203,91.18000030517578,90.25,4872800.0,79.25354766845703
2015-01-12,90.62000274658203,89.51000213623047,90.4800033569336,89.91999816894531,5247600.0,78.96376037597656
2015-01-13,91.5,89.7699966430664,90.77999877929688,90.30000305175781,6727100.0,79.2974624633789
2015-01-14,90.16000366210938,89.43000030517578,89.7300033569336,89.98999786376953,6418200.0,79.02522277832031
2015-01-15,90.5,89.33999633789062,89.98999786376953,89.86000061035156,6768200.0,78.91105651855469
2015-01-16,91.33999633789062,89.87000274658203,89.94999694824219,91.25,8815700.0,80.1317138671875
2015-01-20,91.79000091552734,90.5,91.25,91.19000244140625,9869900.0,80.07903289794922
2015-01-21,91.19000244140625,89.62999725341797,90.4000015258789,90.7300033569336,6974500.0,80.24139404296875
2015-01-22,91.69000244140625,89.87000274658203,91.04000091552734,91.62000274658203,7211200.0,81.02851867675781
2015-01-23,91.19000244140625,89.94999694824219,91.16999816894531,90.08000183105469,6738200.0,79.66654205322266
2015-01-26,89.94999694824219,88.73999786376953,89.94999694824219,89.58000183105469,9371700.0,79.22433471679688
2015-01-27,87.20999908447266,86.0199966430664,87.0999984741211,86.48999786376953,14417400.0,76.49153900146484
2015-01-28,86.91000366210938,85.01000213623047,86.62999725341797,85.1500015258789,14033400.0,75.30644226074219
2015-01-29,86.11000061035156,85.1500015258789,85.77999877929688,85.66999816894531,12054500.0,75.7663345336914
2015-01-30,85.22000122070312,84.25,85.08999633789062,84.29000091552734,14685300.0,74.54586029052734
2015-02-02,85.13999938964844,83.68000030517578,84.58000183105469,85.12000274658203,10278700.0,75.27992248535156
2015-02-03,86.0,85.12000274658203,85.94999694824219,85.94999694824219,10746700.0,76.01396942138672
2015-02-04,86.4800033569336,85.55000305175781,85.88999938964844,85.79000091552734,9212800.0,75.87246704101562
2015-02-05,86.77999877929688,86.0999984741211,86.23999786376953,86.69999694824219,6531300.0,76.67725372314453
2015-02-06,86.61000061035156,85.1500015258789,86.55999755859375,85.61000061035156,8330800.0,75.71327209472656
2015-02-09,85.43000030517578,84.58999633789062,85.30999755859375,85.05000305175781,8811500.0,75.21800994873047
2015-02-10,85.56999969482422,84.81999969482422,85.33000183105469,85.38999938964844,7059300.0,75.5186996459961
2015-02-11,86.19999694824219,85.1500015258789,85.94999694824219,85.63999938964844,7184600.0,75.73980712890625
2015-02-12,86.1500015258789,85.41000366210938,86.05999755859375,86.02999877929688,6074600.0,76.08472442626953
2015-02-13,86.1500015258789,85.5,86.02999877929688,85.9000015258789,6272000.0,75.96974182128906
2015-02-17,86.05999755859375,85.0,86.05999755859375,85.48999786376953,10310400.0,75.60713958740234
2015-02-18,86.38999938964844,85.5199966430664,85.76000213623047,86.26000213623047,7515600.0,76.28813934326172
2015-02-19,86.30000305175781,85.05000305175781,86.11000061035156,85.20999908447266,7271600.0,75.35950469970703
2015-02-20,85.05000305175781,84.19000244140625,84.94999694824219,84.87000274658203,9581300.0,75.05882263183594
2015-02-23,85.5,84.6500015258789,84.95999908447266,85.38999938964844,7919200.0,75.5186996459961
2015-02-24,85.73999786376953,85.01000213623047,85.51000213623047,85.5,6418100.0,75.61599731445312
2015-02-25,85.80000305175781,85.23999786376953,85.69999694824219,85.45999908447266,5975800.0,75.58061218261719
2015-02-26,85.76000213623047,84.88999938964844,85.41999816894531,85.16999816894531,7964500.0,75.32414245605469
2015-02-27,85.37999725341797,84.56999969482422,85.0199966430664,85.12999725341797,7685000.0,75.28874969482422
2015-03-02,85.41000366210938,84.83999633789062,85.12999725341797,85.41000366210938,7235200.0,75.5363998413086
2015-03-03,85.44000244140625,84.54000091552734,85.3499984741211,85.16000366210938,6095600.0,75.31529998779297
2015-03-04,85.23999786376953,84.20999908447266,85.04000091552734,84.3499984741211,7341700.0,74.59893035888672
2015-03-05,84.76000213623047,84.08999633789062,84.62000274658203,84.62999725341797,5914200.0,74.8465576171875
2015-03-06,84.37000274658203,82.37000274658203,84.33999633789062,82.66000366210938,11338700.0,73.10428619384766
2015-03-09,83.20999908447266,82.68000030517578,82.79000091552734,83.08999633789062,7326700.0,73.48458099365234
2015-03-10,82.87999725341797,81.54000091552734,82.47000122070312,81.54000091552734,9627900.0,72.11376953125
2015-03-11,81.77999877929688,80.80999755859375,81.52999877929688,81.38999938964844,10066600.0,71.98110961914062
