Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,93.05000305175781,91.80999755859375,92.25,92.83000183105469,10220400.0,80.18712615966797
2015-01-05,92.4000015258789,89.5,92.0999984741211,90.29000091552734,18502400.0,77.99308013916016
2015-01-06,91.41000366210938,89.0199966430664,90.23999786376953,89.80999755859375,16670700.0,77.57843017578125
2015-01-07,91.4800033569336,90.0,90.6500015258789,90.72000122070312,13590700.0,78.36449432373047
2015-01-08,92.2699966430664,91.0,91.25,92.2300033569336,15487500.0,79.66885375976562
2015-01-09,92.77999877929688,91.37000274658203,92.30000305175781,92.0999984741211,14488400.0,79.5565414428711
2015-01-12,91.33999633789062,89.81999969482422,91.23999786376953,90.33000183105469,15176300.0,78.02762603759766
2015-01-13,91.43000030517578,89.11000061035156,90.87999725341797,90.0,17469000.0,77.74256134033203
2015-01-14,89.88999938964844,87.26000213623047,88.94999694824219,89.73999786376953,23176600.0,77.51797485351562
2015-01-15,90.66000366210938,88.51000213623047,90.43000030517578,88.95999908447266,18759600.0,76.84420013427734
2015-01-16,91.19000244140625,88.9800033569336,88.9800033569336,91.12000274658203,17713100.0,78.71002197265625
2015-01-20,91.77999877929688,90.37999725341797,91.13999938964844,91.08999633789062,16761000.0,78.68411254882812
2015-01-21,91.98999786376953,91.01000213623047,91.73999786376953,91.87000274658203,14276400.0,79.35787963867188
2015-01-22,92.97000122070312,91.31999969482422,92.30999755859375,92.87000274658203,13559000.0,80.2216796875
2015-01-23,92.4800033569336,90.79000091552734,92.27999877929688,90.88999938964844,14706300.0,78.5113296508789
2015-01-26,91.94000244140625,90.47000122070312,90.61000061035156,91.76000213623047,10672500.0,79.26286315917969
2015-01-27,91.5999984741211,90.5999984741211,91.23999786376953,90.94999694824219,12301500.0,78.56317901611328
2015-01-28,90.93000030517578,87.81999969482422,90.87999725341797,87.94999694824219,17829700.0,75.97175598144531
2015-01-29,88.26000213623047,86.02999877929688,88.22000122070312,87.58000183105469,22683000.0,75.65214538574219
2015-01-30,88.41999816894531,86.25,87.16000366210938,87.41999816894531,22679900.0,75.5139389038086
2015-02-02,89.58999633789062,87.5,87.8499984741211,89.58000183105469,20306300.0,77.3797607421875
2015-02-03,92.33000183105469,90.80999755859375,90.9000015258789,92.25,21900900.0,79.68614196777344
2015-02-04,92.2699966430664,90.51000213623047,91.63999938964844,91.45999908447266,19632200.0,79.00371551513672
2015-02-05,92.54000091552734,91.69999694824219,92.38999938964844,92.36000061035156,12809000.0,79.78113555908203
